energy,heating,price,area,rooms,fee,zipcode,construction_year,price_per_area,heating_raw,house_age,rooms_per_area,heating_clean_fußbodenheizung,heating_clean_minergie,heating_clean_missing,heating_clean_other,heating_clean_wärmepumpe,heating_clean_zentralheizung,energy_clean_gas,energy_clean_missing,energy_clean_other,energy_clean_öl,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_17,level_21,level_23,level_24,level_2023,log_price,log_area,log_fee,age_bin,rooms_per_area_bin,zipcode_freq
Fernwärme,Zentralheizung,379000,76.0,3,3.57,12157,1926,4986.8421052631575,Zentralheizung,99,0.039473684210526314,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.84529412258351,4.343805421853684,1.5195132049061133,very_old,2,0.01734505087881591
Fernwärme,Zentralheizung,399000,88.0,4,3.57,12157,1926,4534.090909090909,Zentralheizung,99,0.045454545454545456,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.896719202134523,4.48863636973214,1.5195132049061133,very_old,3,0.01734505087881591
Gas,Zentralheizung,147900,50.0,2,2.75,13587,1955,2958.0,Zentralheizung,70,0.04,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.904298410001253,3.9318256327243257,1.3217558399823195,very_old,3,0.0043940795559666975
na,na,260000,55.41,2,3.1,10247,1956,4692.293809781628,na,69,0.03609456776755099,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.468440756144114,4.032646447751885,1.410986973710262,very_old,2,0.027752081406105456
Gas,Zentralheizung,199000,61.52,3,3.57,13156,1930,3234.7204161248374,Zentralheizung,95,0.04876462938881664,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.201065128819632,4.135486505553276,1.5195132049061133,very_old,3,0.013182238667900092
Gas,Zentralheizung,619680,103.31,4,3.57,12439,1930,5998.25767108702,Zentralheizung,95,0.03871842028845223,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.3369601084834,4.64736723468788,1.5195132049061133,very_old,2,0.0032377428307123032
na,na,329000,62.0,3,3.57,13086,1996,5306.451612903225,na,29,0.04838709677419355,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.703816069256568,4.143134726391533,1.5195132049061133,recent,3,0.006244218316373728
Gas,Zentralheizung,1192380,112.71,3,3.57,10969,1848,10579.18552036199,Zentralheizung,177,0.026616981634282673,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.99146270640885,4.7336513476366315,1.5195132049061133,,0,0.0027752081406105457
na,na,879900,93.23,3,3.57,10965,1891,9437.949157996352,na,134,0.032178483320819476,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.68756468012579,4.545738602218665,1.5195132049061133,,1,0.005087881591119334
Fernwärme,Zentralheizung,388600,78.18,3,3.57,10555,1984,4970.580711179329,Zentralheizung,41,0.03837298541826554,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.87030838926236,4.371723741677985,1.5195132049061133,old,2,0.00786308973172988
na,na,219900,55.46,2,3.57,13359,1900,3965.019834114677,na,125,0.036062026685899744,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.300932724054114,4.033532422825343,1.5195132049061133,,2,0.004162812210915819
Gas,Zentralheizung,314500,47.9,2,3.57,10961,1920,6565.762004175365,Zentralheizung,105,0.04175365344467641,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.658742534767816,3.8897773964808264,1.5195132049061133,,3,0.011332099907493062
Öl,Zentralheizung,399900,57.64,2,3.57,13359,1910,6937.890353920889,Zentralheizung,115,0.03469812630117974,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.89897229545694,4.071417057578396,1.5195132049061133,,2,0.004162812210915819
na,na,635900,141.76,4,3.57,10589,1904,4485.750564334086,na,121,0.028216704288939055,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.362798169828567,4.961164898621959,1.5195132049061133,,0,0.01179463459759482
Öl,Zentralheizung,257900,58.42,2,3.57,13359,1910,4414.584046559397,Zentralheizung,115,0.034234851078397806,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.460331069333806,4.084630870034462,1.5195132049061133,,2,0.004162812210915819
Öl,Zentralheizung,551900,126.75,5,3.57,13359,1910,4354.240631163708,Zentralheizung,115,0.03944773175542406,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.2211239613484,4.850075229083814,1.5195132049061133,,2,0.004162812210915819
Öl,Zentralheizung,307900,79.8,2,3.57,13359,1910,3858.3959899749375,Zentralheizung,115,0.025062656641604012,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.637533581715047,4.39197696552705,1.5195132049061133,,0,0.004162812210915819
na,na,650000,98.0,4,3.57,10179,1980,6632.65306122449,na,45,0.04081632653061224,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.384729180332174,4.59511985013459,1.5195132049061133,old,3,0.00971322849213691
Fernwärme,Zentralheizung,189900,34.61,1,3.57,12435,1996,5486.853510546085,Zentralheizung,29,0.02889338341519792,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.15425816271595,3.5726264972896864,1.5195132049061133,recent,1,0.0030064754856614245
na,na,2299900,198.4,6,3.57,10965,1891,11592.237903225807,na,134,0.030241935483870965,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.64837663649472,5.295312857527738,1.5195132049061133,,1,0.005087881591119334
Gas,Zentralheizung,189900,32.83,1,3.57,12157,1958,5784.343588181541,Zentralheizung,67,0.03045994517209869,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.15425816271595,3.521347982792617,1.5195132049061133,very_old,1,0.01734505087881591
Fernwärme,Zentralheizung,352600,78.18,3,3.57,10555,1984,4510.104886160143,Zentralheizung,41,0.03837298541826554,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.773092385016758,4.371723741677985,1.5195132049061133,old,2,0.00786308973172988
Öl,Zentralheizung,239000,60.72,2,3.57,13357,1989,3936.1001317523055,Zentralheizung,36,0.03293807641633729,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.384223015005313,4.12260802749496,1.5195132049061133,old,1,0.005087881591119334
Fernwärme,Zentralheizung,309900,67.16,2,3.57,10587,1983,4614.353782013103,Zentralheizung,42,0.02977963073257892,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.644008170618003,4.221857882521061,1.5195132049061133,old,1,0.008094357076780759
Gas,Zentralheizung,199900,36.61,1,3.57,12157,1958,5460.2567604479655,Zentralheizung,67,0.027314941272876262,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.20557752297723,3.627269972482245,1.5195132049061133,very_old,0,0.01734505087881591
Öl,Zentralheizung,641500,98.58,3,3.57,14109,1991,6507.4051531750865,Zentralheizung,34,0.030432136335970784,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.371566021883067,4.600961341214036,1.5195132049061133,old,1,0.0020814061054579094
Fernwärme,Zentralheizung,348600,77.83,3,3.57,10555,1984,4478.9926763458825,Zentralheizung,41,0.03854554798920725,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.76168328068127,4.367293635071817,1.5195132049061133,old,2,0.00786308973172988
Fernwärme,Zentralheizung,389900,66.0,2,3.57,10587,1983,5907.575757575758,Zentralheizung,42,0.030303030303030304,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.873648139727594,4.204692619390966,1.5195132049061133,old,1,0.008094357076780759
Fernwärme,Zentralheizung,458100,93.14,4,3.57,10555,1984,4918.402404981748,Zentralheizung,41,0.04294610264118531,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.034844962801943,4.544783035972996,1.5195132049061133,old,3,0.00786308973172988
Öl,Zentralheizung,176000,57.09,2,3.57,13581,1938,3082.8516377649325,Zentralheizung,87,0.03503240497460151,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.07824495582233,4.061993532004442,1.5195132049061133,very_old,2,0.0018501387604070306
na,na,1109900,96.91,3,3.57,10965,1891,11452.894438138479,na,134,0.030956557630791456,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.919781380121735,4.5840486893659795,1.5195132049061133,,1,0.005087881591119334
Öl,Zentralheizung,168900,34.15,1,3.57,13359,1910,4945.827232796486,Zentralheizung,115,0.029282576866764276,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.03706802344148,3.5596246182566738,1.5195132049061133,,1,0.004162812210915819
Fernwärme,Zentralheizung,288600,64.96,2,3.57,10555,1984,4442.7339901477835,Zentralheizung,41,0.030788177339901482,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.572800390319369,4.189048497691398,1.5195132049061133,old,1,0.00786308973172988
Fernwärme,Zentralheizung,309600,64.96,2,3.57,10555,1984,4766.009852216749,Zentralheizung,41,0.030788177339901482,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.643039650666653,4.189048497691398,1.5195132049061133,old,1,0.00786308973172988
Öl,Zentralheizung,397900,67.05,2,3.57,13359,1910,5934.377330350485,Zentralheizung,115,0.02982848620432513,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.893958509606131,4.220242729097475,1.5195132049061133,,1,0.004162812210915819
Fernwärme,Zentralheizung,309600,64.96,2,3.57,10555,1984,4766.009852216749,Zentralheizung,41,0.030788177339901482,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.643039650666653,4.189048497691398,1.5195132049061133,old,1,0.00786308973172988
Öl,Zentralheizung,300900,70.57,2,3.57,13359,1910,4263.8514949695345,Zentralheizung,115,0.02834065466912286,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.614536585975857,4.270675991750506,1.5195132049061133,,0,0.004162812210915819
